Year,Boat Name,Model,link
2023,Tige Boats Inc,23 ZX,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2023,Tige Boats Inc,Z3,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2023,Tige Boats Inc,24 RZX,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2023,Tige Boats Inc,25 ZX,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2023,Tige Boats Inc,Z5,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2024,Tige Boats Inc,Z1,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2024,Tige Boats Inc,22 RZX,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2024,Tige Boats Inc,Z3,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2024,Tige Boats Inc,24 RZX,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2024,Tige Boats Inc,Z5,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2025,Tige Boats Inc,Z1,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2025,Tige Boats Inc,22 RZX,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2025,Tige Boats Inc,Z3,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2025,Tige Boats Inc,24 RZX,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2025,Tige Boats Inc,Z5,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2026,Tige Boats Inc,Z1,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2026,Tige Boats Inc,22 RZX,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2026,Tige Boats Inc,Z3,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2026,Tige Boats Inc,24 RZX,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2026,Tige Boats Inc,Z5,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2004,Yamaha,AR 230,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2004,Yamaha,SR 230,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2004,Yamaha,SX 230,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2005,Yamaha,AR 210,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2005,Yamaha,LX 210,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2005,Yamaha,AR 230 HO,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2005,Yamaha,AR 230,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2005,Yamaha,SR 230,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2005,Yamaha,SX 230 HO,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2005,Yamaha,SX 230,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2006,Yamaha,AR 210,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2006,Yamaha,SR 210,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2006,Yamaha,SX 210,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2006,Yamaha,AR 230 HO,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2006,Yamaha,AR 230,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2006,Yamaha,SX 230 HO,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2006,Yamaha,SX 230,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2007,Yamaha,AR 210,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2007,Yamaha,SR 210,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2007,Yamaha,SX 210,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2007,Yamaha,AR 230 HO,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2007,Yamaha,SR 230 HO,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2007,Yamaha,SX 230 HO,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2008,Yamaha,212 SS,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2008,Yamaha,212 X,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2008,Yamaha,AR 210,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2008,Yamaha,SX 210,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2008,Yamaha,232 LIMITED,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2008,Yamaha,AR 230 HO,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2008,Yamaha,SX 230 HO,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2009,Yamaha,212 SS,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2009,Yamaha,212 X,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2009,Yamaha,AR 210,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2009,Yamaha,SX 210,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2009,Yamaha,232 LIMITED S,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2009,Yamaha,232 LIMITED,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2009,Yamaha,AR 230 HO,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2009,Yamaha,SX 230 HO,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2010,Yamaha,212 SS,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2010,Yamaha,212 X,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2010,Yamaha,AR 210,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2010,Yamaha,SX 210,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2010,Yamaha,242 LIMITED S,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2010,Yamaha,242 LIMITED,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2010,Yamaha,AR 240 HO,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2010,Yamaha,SX 240 HO,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2011,Yamaha,AR 210,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2011,Yamaha,SX 210,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2011,Yamaha,242 LIMITED S,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2011,Yamaha,242 LIMITED,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2011,Yamaha,AR 240 HO,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2011,Yamaha,SX 240 HO,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2012,Yamaha,AR 190,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2012,Yamaha,SX 190,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2012,Yamaha,212 SS,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2012,Yamaha,212 X,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2012,Yamaha,AR 210,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2012,Yamaha,SX 210,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2012,Yamaha,242 LIMITED S,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2012,Yamaha,242 LIMITED,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2012,Yamaha,AR 240 HO,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2012,Yamaha,SX 240 HO,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2013,Yamaha,AR 190,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2013,Yamaha,AR 192,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2013,Yamaha,SX 190,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2013,Yamaha,SX 192,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2013,Yamaha,212 SS,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2013,Yamaha,212 X,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2013,Yamaha,AR 210,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2013,Yamaha,SX 210,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2013,Yamaha,242 LIMITED S,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2013,Yamaha,242 LIMITED,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2013,Yamaha,AR 240 HO,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2013,Yamaha,SX 240 HO,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2014,Yamaha,AR 190,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2014,Yamaha,AR 192,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2014,Yamaha,SX 190,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2014,Yamaha,SX 192,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2014,Yamaha,212 SS,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2014,Yamaha,212 X,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2014,Yamaha,AR 210,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2014,Yamaha,SX 210,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2014,Yamaha,242 LIMITED S,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2014,Yamaha,242 LIMITED,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2014,Yamaha,AR 240 HO,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2014,Yamaha,SX 240 HO,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2015,Yamaha,AR 190,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2015,Yamaha,AR 192,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2015,Yamaha,SX 190,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2015,Yamaha,SX 192,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2015,Yamaha,212 SS,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2015,Yamaha,212 X,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2015,Yamaha,AR 210,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2015,Yamaha,SX 210,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2015,Yamaha,242 LIMITED S,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2015,Yamaha,242 LIMITED,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2015,Yamaha,AR 240 HO,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2015,Yamaha,SX 240 HO,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2016,Yamaha,190 FSH DELUXE/CC,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2016,Yamaha,190 FSH SPORT/CC,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2016,Yamaha,190 FSH/CC,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2016,Yamaha,AR 190,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2016,Yamaha,AR 192,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2016,Yamaha,SX 190,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2016,Yamaha,SX 192,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2016,Yamaha,212 SS,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2016,Yamaha,212 X,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2016,Yamaha,242 LIMITED S,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
